date|code|pre_js|open|high|low|close|cur_js|zd_one|zd_two|cj_volume|cc_volume|zj_volume|cj_amount|DELTA|yhbdl|xql
2024-02-27|SA501P1940|328.50    |0.00      |0.00      |0.00      |0.00      |334.00    |5.50      |5.50      |0         |0         |0         |0.00        |-0.5796   |34.22     |0                              
2024-02-27|SA501P1960|341.50    |0.00      |0.00      |0.00      |0.00      |347.50    |6.00      |6.00      |0         |0         |0         |0.00        |-0.5932   |34.22     |0                              
2024-02-27|SA501P1980|356.00    |0.00      |0.00      |0.00      |0.00      |362.50    |6.50      |6.50      |0         |0         |0         |0.00        |-0.6055   |34.22     |0                              
2024-02-27|SA501P2000|370.50    |0.00      |0.00      |0.00      |0.00      |377.00    |6.50      |6.50      |0         |0         |0         |0.00        |-0.6179   |34.22     |0                              
2024-02-27|SA501P2040|399.50    |0.00      |0.00      |0.00      |0.00      |406.00    |6.50      |6.50      |0         |0         |0         |0.00        |-0.6428   |34.22     |0                              
2024-02-28|SA501C1460|351.50    |0.00      |0.00      |0.00      |0.00      |358.50    |7.00      |7.00      |0         |0         |0         |0.00        |0.7589    |34.22     |0                              
2024-02-28|SA501C1480|339.00    |0.00      |0.00      |0.00      |0.00      |346.00    |7.00      |7.00      |0         |0         |0         |0.00        |0.7444    |34.22     |0                              
2024-02-28|SA501C1500|326.50    |0.00      |0.00      |0.00      |0.00      |333.50    |7.00      |7.00      |0         |0         |0         |0.00        |0.7300    |34.22     |0                              
2024-02-28|SA501C1520|314.00    |0.00      |0.00      |0.00      |0.00      |321.00    |7.00      |7.00      |0         |0         |0         |0.00        |0.7156    |34.22     |0                              
2024-02-28|SA501C1540|302.00    |0.00      |0.00      |0.00      |0.00      |308.50    |6.50      |6.50      |0         |0         |0         |0.00        |0.7013    |34.22     |0                              
2024-02-28|SA501C1560|290.50    |0.00      |0.00      |0.00      |0.00      |297.00    |6.50      |6.50      |0         |0         |0         |0.00        |0.6863    |34.22     |0                              
2024-02-28|SA501C1580|279.50    |0.00      |0.00      |0.00      |0.00      |286.00    |6.50      |6.50      |0         |0         |0         |0.00        |0.6713    |34.22     |0                              
2024-02-28|SA501C1600|269.00    |0.00      |0.00      |0.00      |0.00      |275.00    |6.00      |6.00      |0         |0         |0         |0.00        |0.6563    |34.22     |0                              
2024-02-28|SA501C1620|258.00    |0.00      |0.00      |0.00      |0.00      |264.00    |6.00      |6.00      |0         |0         |0         |0.00        |0.6414    |34.22     |0                              
2024-02-28|SA501C1640|247.50    |0.00      |0.00      |0.00      |0.00      |253.00    |5.50      |5.50      |0         |0         |0         |0.00        |0.6265    |34.22     |0                              
2024-02-28|SA501C1660|238.00    |0.00      |0.00      |0.00      |0.00      |243.50    |5.50      |5.50      |0         |0         |0         |0.00        |0.6113    |34.22     |0                              
2024-02-28|SA501C1680|228.50    |0.00      |0.00      |0.00      |0.00      |234.50    |6.00      |6.00      |0         |0         |0         |0.00        |0.5963    |34.22     |0                              
2024-02-28|SA501C1700|219.50    |0.00      |0.00      |0.00      |0.00      |225.00    |5.50      |5.50      |0         |0         |0         |0.00        |0.5813    |34.22     |0                              
2024-02-28|SA501C1720|210.00    |0.00      |0.00      |0.00      |0.00      |215.50    |5.50      |5.50      |0         |0         |0         |0.00        |0.5663    |34.22     |0                              
2024-02-28|SA501C1740|201.00    |0.00      |0.00      |0.00      |0.00      |206.00    |5.00      |5.00      |0         |0         |0         |0.00        |0.5514    |34.22     |0                              
2024-02-28|SA501C1760|193.00    |0.00      |0.00      |0.00      |0.00      |198.00    |5.00      |5.00      |0         |0         |0         |0.00        |0.5367    |34.22     |0                              
2024-02-28|SA501C1780|185.50    |0.00      |0.00      |0.00      |0.00      |190.00    |4.50      |4.50      |0         |0         |0         |0.00        |0.5222    |34.22     |0                              
2024-02-28|SA501C1800|177.50    |0.00      |0.00      |0.00      |0.00      |182.50    |5.00      |5.00      |0         |0         |0         |0.00        |0.5077    |34.22     |0                              
2024-02-28|SA501C1820|169.50    |0.00      |0.00      |0.00      |0.00      |174.50    |5.00      |5.00      |0         |0         |0         |0.00        |0.4932    |34.22     |0                              
2024-02-28|SA501C1840|162.00    |0.00      |0.00      |0.00      |0.00      |166.50    |4.50      |4.50      |0         |0         |0         |0.00        |0.4788    |34.22     |0                              
2024-02-28|SA501C1860|155.50    |0.00      |0.00      |0.00      |0.00      |159.50    |4.00      |4.00      |0         |0         |0         |0.00        |0.4647    |34.22     |0                              
2024-02-28|SA501C1880|149.00    |0.00      |0.00      |0.00      |0.00      |153.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.4512    |34.22     |0                              
2024-02-28|SA501C1900|142.50    |0.00      |0.00      |0.00      |0.00      |146.50    |4.00      |4.00      |0         |0         |0         |0.00        |0.4377    |34.22     |0                              
2024-02-28|SA501C1920|136.00    |0.00      |0.00      |0.00      |0.00      |140.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.4243    |34.22     |0                              
2024-02-28|SA501C1940|130.00    |0.00      |0.00      |0.00      |0.00      |134.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.4108    |34.22     |0                              
2024-02-28|SA501C1960|124.00    |0.00      |0.00      |0.00      |0.00      |127.50    |3.50      |3.50      |0         |0         |0         |0.00        |0.3974    |34.22     |0                              
2024-02-28|SA501C1980|118.50    |0.00      |0.00      |0.00      |0.00      |122.00    |3.50      |3.50      |0         |0         |0         |0.00        |0.3849    |34.22     |0                              
2024-02-28|SA501C2000|113.50    |0.00      |0.00      |0.00      |0.00      |117.00    |3.50      |3.50      |0         |0         |0         |0.00        |0.3728    |34.22     |0                              
2024-02-28|SA501C2040|103.50    |0.00      |0.00      |0.00      |0.00      |107.00    |3.50      |3.50      |0         |0         |0         |0.00        |0.3488    |34.22     |0                              
2024-02-28|SA501P1460|84.00     |69.50     |69.50     |69.50     |69.50     |81.50     |-14.50    |-2.50     |1         |1         |1         |0.14        |-0.2262   |34.22     |0                              
2024-02-28|SA501P1480|91.50     |75.00     |75.00     |75.00     |75.00     |88.50     |-16.50    |-3.00     |1         |1         |1         |0.15        |-0.2402   |34.22     |0                              
2024-02-28|SA501P1500|98.50     |0.00      |0.00      |0.00      |0.00      |95.50     |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.2541   |34.22     |0                              
2024-02-28|SA501P1520|105.50    |0.00      |0.00      |0.00      |0.00      |103.00    |-2.50     |-2.50     |0         |0         |0         |0.00        |-0.2681   |34.22     |0                              
2024-02-28|SA501P1540|113.00    |0.00      |0.00      |0.00      |0.00      |110.00    |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.2822   |34.22     |0                              
2024-02-28|SA501P1560|122.00    |0.00      |0.00      |0.00      |0.00      |118.50    |-3.50     |-3.50     |0         |0         |0         |0.00        |-0.2968   |34.22     |0                              
2024-02-28|SA501P1580|130.50    |0.00      |0.00      |0.00      |0.00      |127.00    |-3.50     |-3.50     |0         |0         |0         |0.00        |-0.3115   |34.22     |0                              
2024-02-28|SA501P1600|139.00    |0.00      |0.00      |0.00      |0.00      |135.50    |-3.50     |-3.50     |0         |0         |0         |0.00        |-0.3263   |34.22     |0                              
2024-02-28|SA501P1620|148.00    |0.00      |0.00      |0.00      |0.00      |144.50    |-3.50     |-3.50     |0         |0         |0         |0.00        |-0.3410   |34.22     |0                              
2024-02-28|SA501P1640|157.50    |0.00      |0.00      |0.00      |0.00      |153.00    |-4.50     |-4.50     |0         |0         |0         |0.00        |-0.3559   |34.22     |0                              
2024-02-28|SA501P1660|167.50    |0.00      |0.00      |0.00      |0.00      |163.00    |-4.50     |-4.50     |0         |0         |0         |0.00        |-0.3707   |34.22     |0                              
2024-02-28|SA501P1680|177.50    |0.00      |0.00      |0.00      |0.00      |173.50    |-4.00     |-4.00     |0         |0         |0         |0.00        |-0.3857   |34.22     |0                              
2024-02-28|SA501P1700|188.00    |0.00      |0.00      |0.00      |0.00      |183.50    |-4.50     |-4.50     |0         |0         |0         |0.00        |-0.4006   |34.22     |0                              
2024-02-28|SA501P1720|198.00    |0.00      |0.00      |0.00      |0.00      |194.00    |-4.00     |-4.00     |0         |0         |0         |0.00        |-0.4156   |34.22     |0                              
2024-02-28|SA501P1740|209.00    |0.00      |0.00      |0.00      |0.00      |204.00    |-5.00     |-5.00     |0         |0         |0         |0.00        |-0.4306   |34.22     |0                              
2024-02-28|SA501P1760|220.50    |0.00      |0.00      |0.00      |0.00      |215.50    |-5.00     |-5.00     |0         |0         |0         |0.00        |-0.4451   |34.22     |0                              
2024-02-28|SA501P1780|232.50    |0.00      |0.00      |0.00      |0.00      |227.50    |-5.00     |-5.00     |0         |0         |0         |0.00        |-0.4597   |34.22     |0                              
2024-02-28|SA501P1800|244.50    |0.00      |0.00      |0.00      |0.00      |239.00    |-5.50     |-5.50     |0         |0         |0         |0.00        |-0.4742   |34.22     |0                              
2024-02-28|SA501P1820|256.00    |0.00      |0.00      |0.00      |0.00      |251.00    |-5.00     |-5.00     |0         |0         |0         |0.00        |-0.4888   |34.22     |0                              
2024-02-28|SA501P1840|268.00    |0.00      |0.00      |0.00      |0.00      |263.00    |-5.00     |-5.00     |0         |0         |0         |0.00        |-0.5035   |34.22     |0                              
2024-02-28|SA501P1860|281.00    |0.00      |0.00      |0.00      |0.00      |275.50    |-5.50     |-5.50     |0         |0         |0         |0.00        |-0.5176   |34.22     |0                              
2024-02-28|SA501P1880|294.50    |0.00      |0.00      |0.00      |0.00      |288.50    |-6.00     |-6.00     |0         |0         |0         |0.00        |-0.5313   |34.22     |0                              
2024-02-28|SA501P1900|307.50    |0.00      |0.00      |0.00      |0.00      |301.50    |-6.00     |-6.00     |0         |0         |0         |0.00        |-0.5449   |34.22     |0                              
2024-02-28|SA501P1920|321.00    |0.00      |0.00      |0.00      |0.00      |315.00    |-6.00     |-6.00     |0         |0         |0         |0.00        |-0.5586   |34.22     |0                              
2024-02-28|SA501P1940|334.00    |0.00      |0.00      |0.00      |0.00      |328.50    |-5.50     |-5.50     |0         |0         |0         |0.00        |-0.5723   |34.22     |0                              
2024-02-28|SA501P1960|347.50    |0.00      |0.00      |0.00      |0.00      |341.50    |-6.00     |-6.00     |0         |0         |0         |0.00        |-0.5861   |34.22     |0                              
2024-02-28|SA501P1980|362.50    |0.00      |0.00      |0.00      |0.00      |356.00    |-6.50     |-6.50     |0         |0         |0         |0.00        |-0.5989   |34.22     |0                              
2024-02-28|SA501P2000|377.00    |0.00      |0.00      |0.00      |0.00      |370.50    |-6.50     |-6.50     |0         |0         |0         |0.00        |-0.6112   |34.22     |0                              
2024-02-28|SA501P2040|406.00    |0.00      |0.00      |0.00      |0.00      |399.50    |-6.50     |-6.50     |0         |0         |0         |0.00        |-0.6359   |34.22     |0                              
2024-02-29|SA501C1460|358.50    |0.00      |0.00      |0.00      |0.00      |362.50    |4.00      |4.00      |0         |0         |0         |0.00        |0.7629    |34.22     |0                              
2024-02-29|SA501C1480|346.00    |0.00      |0.00      |0.00      |0.00      |350.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.7484    |34.22     |0                              
2024-02-29|SA501C1500|333.50    |0.00      |0.00      |0.00      |0.00      |337.50    |4.00      |4.00      |0         |0         |0         |0.00        |0.7339    |34.22     |0                              
2024-02-29|SA501C1520|321.00    |0.00      |0.00      |0.00      |0.00      |325.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.7196    |34.22     |0                              
2024-02-29|SA501C1540|308.50    |0.00      |0.00      |0.00      |0.00      |312.50    |4.00      |4.00      |0         |0         |0         |0.00        |0.7053    |34.22     |0                              
2024-02-29|SA501C1560|297.00    |0.00      |0.00      |0.00      |0.00      |301.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.6905    |34.22     |0                              
2024-02-29|SA501C1580|286.00    |0.00      |0.00      |0.00      |0.00      |289.50    |3.50      |3.50      |0         |0         |0         |0.00        |0.6755    |34.22     |0                              
2024-02-29|SA501C1600|275.00    |0.00      |0.00      |0.00      |0.00      |278.50    |3.50      |3.50      |0         |0         |0         |0.00        |0.6605    |34.22     |0                              
2024-02-29|SA501C1620|264.00    |0.00      |0.00      |0.00      |0.00      |268.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.6456    |34.22     |0                              
2024-02-29|SA501C1640|253.00    |0.00      |0.00      |0.00      |0.00      |257.00    |4.00      |4.00      |0         |0         |0         |0.00        |0.6308    |34.22     |0                              
2024-02-29|SA501C1660|243.50    |0.00      |0.00      |0.00      |0.00      |247.00    |3.50      |3.50      |0         |0         |0         |0.00        |0.6157    |34.22     |0                              
2024-02-29|SA501C1680|234.50    |0.00      |0.00      |0.00      |0.00      |237.50    |3.00      |3.00      |0         |0         |0         |0.00        |0.6006    |34.22     |0                              
2024-02-29|SA501C1700|225.00    |0.00      |0.00      |0.00      |0.00      |228.00    |3.00      |3.00      |0         |0         |0         |0.00        |0.5856    |34.22     |0                              
2024-02-29|SA501C1720|215.50    |0.00      |0.00      |0.00      |0.00      |218.50    |3.00      |3.00      |0         |0         |0         |0.00        |0.5707    |34.22     |0                              
2024-02-29|SA501C1740|206.00    |0.00      |0.00      |0.00      |0.00      |209.00    |3.00      |3.00      |0         |0         |0         |0.00        |0.5558    |34.22     |0                              
2024-02-29|SA501C1760|198.00    |0.00      |0.00      |0.00      |0.00      |200.50    |2.50      |2.50      |0         |0         |0         |0.00        |0.5410    |34.22     |0                              
2024-02-29|SA501C1780|190.00    |0.00      |0.00      |0.00      |0.00      |193.00    |3.00      |3.00      |0         |0         |0         |0.00        |0.5265    |34.22     |0                              
2024-02-29|SA501C1800|182.50    |0.00      |0.00      |0.00      |0.00      |185.00    |2.50      |2.50      |0         |0         |0         |0.00        |0.5120    |34.22     |0                              
2024-02-29|SA501C1820|174.50    |0.00      |0.00      |0.00      |0.00      |177.00    |2.50      |2.50      |0         |0         |0         |0.00        |0.4976    |34.22     |0                              
2024-02-29|SA501C1840|166.50    |0.00      |0.00      |0.00      |0.00      |169.50    |3.00      |3.00      |0         |0         |0         |0.00        |0.4831    |34.22     |0                              
2024-02-29|SA501C1860|159.50    |0.00      |0.00      |0.00      |0.00      |161.50    |2.00      |2.00      |0         |0         |0         |0.00        |0.4688    |34.22     |0                              
2024-02-29|SA501C1880|153.00    |0.00      |0.00      |0.00      |0.00      |155.00    |2.00      |2.00      |0         |0         |0         |0.00        |0.4553    |34.22     |0                              
2024-02-29|SA501C1900|146.50    |0.00      |0.00      |0.00      |0.00      |149.00    |2.50      |2.50      |0         |0         |0         |0.00        |0.4419    |34.22     |0                              
2024-02-29|SA501C1920|140.00    |0.00      |0.00      |0.00      |0.00      |142.50    |2.50      |2.50      |0         |0         |0         |0.00        |0.4284    |34.22     |0                              
2024-02-29|SA501C1940|134.00    |0.00      |0.00      |0.00      |0.00      |136.00    |2.00      |2.00      |0         |0         |0         |0.00        |0.4150    |34.22     |0                              
2024-02-29|SA501C1960|127.50    |0.00      |0.00      |0.00      |0.00      |129.50    |2.00      |2.00      |0         |0         |0         |0.00        |0.4016    |34.22     |0                              
2024-02-29|SA501C1980|122.00    |0.00      |0.00      |0.00      |0.00      |124.00    |2.00      |2.00      |0         |0         |0         |0.00        |0.3886    |34.22     |0                              
2024-02-29|SA501C2000|117.00    |0.00      |0.00      |0.00      |0.00      |118.50    |1.50      |1.50      |0         |0         |0         |0.00        |0.3766    |34.22     |0                              
2024-02-29|SA501C2040|107.00    |0.00      |0.00      |0.00      |0.00      |108.50    |1.50      |1.50      |0         |0         |0         |0.00        |0.3526    |34.22     |0                              
2024-02-29|SA501P1460|81.50     |0.00      |0.00      |0.00      |0.00      |79.50     |-2.00     |-2.00     |0         |1         |0         |0.00        |-0.2225   |34.22     |0                              
2024-02-29|SA501P1480|88.50     |0.00      |0.00      |0.00      |0.00      |87.00     |-1.50     |-1.50     |0         |1         |0         |0.00        |-0.2364   |34.22     |0                              
2024-02-29|SA501P1500|95.50     |78.00     |79.50     |78.00     |79.50     |94.00     |-16.00    |-1.50     |2         |2         |2         |0.32        |-0.2504   |34.22     |0                              
2024-02-29|SA501P1520|103.00    |0.00      |0.00      |0.00      |0.00      |101.00    |-2.00     |-2.00     |0         |0         |0         |0.00        |-0.2643   |34.22     |0                              
2024-02-29|SA501P1540|110.00    |0.00      |0.00      |0.00      |0.00      |108.00    |-2.00     |-2.00     |0         |0         |0         |0.00        |-0.2783   |34.22     |0                              
2024-02-29|SA501P1560|118.50    |0.00      |0.00      |0.00      |0.00      |116.00    |-2.50     |-2.50     |0         |0         |0         |0.00        |-0.2928   |34.22     |0                              
2024-02-29|SA501P1580|127.00    |0.00      |0.00      |0.00      |0.00      |125.00    |-2.00     |-2.00     |0         |0         |0         |0.00        |-0.3074   |34.22     |0                              
2024-02-29|SA501P1600|135.50    |0.00      |0.00      |0.00      |0.00      |133.50    |-2.00     |-2.00     |0         |0         |0         |0.00        |-0.3221   |34.22     |0                              
2024-02-29|SA501P1620|144.50    |0.00      |0.00      |0.00      |0.00      |142.00    |-2.50     |-2.50     |0         |0         |0         |0.00        |-0.3369   |34.22     |0                              
2024-02-29|SA501P1640|153.00    |0.00      |0.00      |0.00      |0.00      |150.50    |-2.50     |-2.50     |0         |0         |0         |0.00        |-0.3517   |34.22     |0                              
2024-02-29|SA501P1660|163.00    |0.00      |0.00      |0.00      |0.00      |160.50    |-2.50     |-2.50     |0         |0         |0         |0.00        |-0.3665   |34.22     |0                              
2024-02-29|SA501P1680|173.50    |0.00      |0.00      |0.00      |0.00      |170.50    |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.3814   |34.22     |0                              
2024-02-29|SA501P1700|183.50    |0.00      |0.00      |0.00      |0.00      |181.00    |-2.50     |-2.50     |0         |0         |0         |0.00        |-0.3963   |34.22     |0                              
2024-02-29|SA501P1720|194.00    |0.00      |0.00      |0.00      |0.00      |191.00    |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.4112   |34.22     |0                              
2024-02-29|SA501P1740|204.00    |0.00      |0.00      |0.00      |0.00      |201.50    |-2.50     |-2.50     |0         |0         |0         |0.00        |-0.4262   |34.22     |0                              
2024-02-29|SA501P1760|215.50    |0.00      |0.00      |0.00      |0.00      |212.50    |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.4409   |34.22     |0                              
2024-02-29|SA501P1780|227.50    |0.00      |0.00      |0.00      |0.00      |224.50    |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.4554   |34.22     |0                              
2024-02-29|SA501P1800|239.00    |0.00      |0.00      |0.00      |0.00      |236.00    |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.4699   |34.22     |0                              
2024-02-29|SA501P1820|251.00    |0.00      |0.00      |0.00      |0.00      |248.00    |-3.00     |-3.00     |0         |0         |0         |0.00        |-0.4845   |34.22     |0                              
2024-02-29|SA501P1840|263.00    |0.00      |0.00      |0.00      |0.00      |259.50    |-3.50     |-3.50     |0         |0         |0         |0.00        |-0.4991   |34.22     |0                              
2024-02-29|SA501P1860|275.50    |0.00      |0.00      |0.00      |0.00      |271.50    |-4.00     |-4.00     |0         |0         |0         |0.00        |-0.5136   |34.22     |0                              
